id,date,amount,merchant,reference,currency
B2337,2025-11-10,1014,AMAZON INDIA,K8XGLIB6ER,INR
B2338,2025-11-25,15006,Flipkart,6ZYFIKAGTP,INR
B2339,2025-11-02,9980,AppleStore,41I478OT3A,INR
B2340,2025-10-22,200,IRCTC India,WWVG0CBH2N,INR
B2341,2025-11-28,1002,DMart India,G7U5KR6KU5,INR
B2342,2025-11-11,14990,Paytm,O00XGH14KO,INR
B2343,2025-10-20,24986,Flipkart,OC29XC66Z9,INR
B2344,2025-11-06,296,GooglePlay,8ZB68I0DZ9,INR
B2345,2025-10-23,14977,Reliance,L376YZO2H0,INR
B2346,2025-11-11,814,Netflix,BCR3KI9E9P,INR
B2347,2025-10-04,24988,Myntra,3B8N59VG3Z,INR
B2348,2025-10-11,25021,SPOTIFY,UDJWFEDZCY,INR
B2349,2025-10-08,2481,Google Play India,7UGOQ19KCI,INR
B2350,2025-10-27,9984,AmazonIndia,OF5CE00AEA,INR
B2351,2025-11-27,192,Swiggy,AIY2BA059G,INR
B2352,2025-10-09,14980,spotify,DODCDG4UE9,INR
B2353,2025-10-30,9989,Air,4GQ55QQDY7,INR
B2354,2025-11-10,1009,Ola,TY3VWUBQSO,INR
B2355,2025-09-30,15023,Paytm.Mall,VRZEB5NYPM,INR
B2356,2025-11-29,10018,uber,M7RFFHVQZ8,INR
B2357,2025-11-28,5011,reliance mart,DSTSLECNBL,INR
B2358,2025-10-24,1018,Google.Play,P3RVKN3WX6,INR
B2359,2025-11-07,1005,Ola India,BWXZWHGCKG,INR
B2360,2025-11-02,2515,Spotify,F4TWNSFDNO,INR
B2361,2025-11-06,25000,IndiGo India,ZI4XBAGET0,INR
B2362,2025-10-23,4997,flipkart,0KMKAUAB09,INR
B2363,2025-11-03,9984,DMART,RZVITCPSLD,INR
B2364,2025-10-27,5005,DMart,HRN4I7LDGZ,INR
B2365,2025-11-26,1003,Swiggy India,OO8RQHYB1H,INR
B2366,2025-11-29,15008,google play,3OA5PHGFUL,INR
B2367,2025-11-09,1490,amazon india,DMH0GDHMEF,INR
B2368,2025-11-25,288,zomato,QUTR7UGXRR,INR
B2369,2025-11-04,788,Amazon,NCJZ6J36MD,INR
B2370,2025-10-04,2494,Zomato,IU7BIV7FUA,INR
B2371,2025-11-16,25008,Swiggy India,XW2X168DKZ,INR
B2372,2025-11-04,4992,BOOKMYSHOW,JFKJNYH772,INR
B2373,2025-11-06,1524,BOOKMYSHOW,84HLQQHK56,INR
B2374,2025-10-30,482,indigo,BFODE9CB1J,INR
B2375,2025-10-29,2511,Air India India,WX6RYNB1G3,INR
B2376,2025-11-23,323,Spotify,956UMS8YQ8,INR
B2377,2025-10-10,1476,Spotify India,ZOUF3F1V5A,INR
B2378,2025-10-27,14992,GooglePlay,W6TTFICIFE,INR
B2379,2025-11-10,2486,GOOGLE PLAY,3XYOXC7J3B,INR
B2380,2025-11-14,515,BigBasket India,4NVS7QEQ33,INR
B2381,2025-10-08,823,Swiggy,NUPOY0R4V8,INR
B2382,2025-11-06,493,Zomato India,O66PHNNEJC,INR
B2383,2025-10-30,206,MakeMyTrip India,YDI049H2X0,INR
B2384,2025-10-16,1013,Zomato,OO8FKZBR99,INR
B2385,2025-10-19,4994,DMart,8PXRN23N67,INR
B2386,2025-11-18,14998,BIGBASKET,Y9G047WVZ5,INR
B2387,2025-10-08,211,Myntra,JO8ZFUQAGK,INR
B2388,2025-10-18,15005,MakeMyTrip India,3082UCP0JZ,INR
B2389,2025-11-05,216,MYNTRA,8ZIOLV2X59,INR
B2390,2025-11-18,491,DMart,JKO4O3KOMO,INR
B2391,2025-11-23,212,google play,PIL1LR5M41,INR
B2392,2025-10-30,2491,RELIANCE MART,RPQ8M8WTD0,INR
B2393,2025-11-12,477,IndiGo,USNMB8F6YW,INR
B2394,2025-10-15,996,Reliance.Mart,82DUSCDEDT,INR
B2395,2025-11-01,811,SWIGGY,KNM4VA7P7V,INR
B2396,2025-11-29,810,Apple,T3N6LOJ8SD,INR
B2397,2025-11-11,10004,UBER,2T7VW51QM7,INR
B2398,2025-11-03,25010,IRCTC,MYS4MQY114,INR
B2399,2025-10-18,9995,Reliance Mart India,LU6K3UQ253,INR
B2400,2025-10-28,10020,ola,5O6A1R51M6,INR
B2401,2025-11-12,5022,DMART,JRSW4VTSP6,INR
B2402,2025-11-22,981,Air,8RTAORZ02D,INR
B2403,2025-10-12,282,BigBasket,C5T7FO9W7W,INR
B2404,2025-10-05,4978,uber,MS8C8A2UV0,INR
B2405,2025-10-11,205,apple store,L0CIDN159M,INR
B2406,2025-10-24,798,GOOGLE PLAY,A87ACHFXA9,INR
B2407,2025-10-11,1013,IndiGo,XCKEWL8GX7,INR
B2408,2025-11-11,2513,GOOGLE PLAY,Q3MHHI8ZKZ,INR
B2409,2025-11-25,209,GooglePlay,8GZAPDM5CL,INR
B2410,2025-11-12,5003,Apple Store India,3WJIMRI5B6,INR
B2411,2025-10-27,14971,irctc,2AG6236SU9,INR
B2412,2025-10-12,813,IRCTC,Z1XO7DPCCO,INR
B2413,2025-11-02,520,swiggy,PL3619LN3P,INR
B2414,2025-10-31,24995,PaytmMall,7D7493HF88,INR
B2415,2025-11-25,504,RelianceMart,4VFI3WXOQ9,INR
B2416,2025-11-21,4980,FLIPKART,NNZDY6AV15,INR
B2417,2025-10-25,501,Reliance.Mart,14TZJIR34B,INR
B2418,2025-10-01,1513,Paytm,1LUREBGMJ0,INR
B2419,2025-11-21,2478,SPOTIFY,IWSVTPGOIV,INR
B2420,2025-11-07,25016,Amazon.India,JD2TXFPLNX,INR
B2421,2025-10-18,9970,DMart India,NJD6HFGM6J,INR
B2422,2025-11-09,15023,Ola,39UUWQUU8Z,INR
B2423,2025-11-28,792,paytm mall,JUKTWPLQ7D,INR
B2424,2025-10-21,9999,BigBasket,IGG2PKMFYR,INR
B2425,2025-10-29,5008,BookMyShow,1QJM1XTDIO,INR
B2426,2025-10-24,1009,Netflix,74EEO6VMDC,INR
B2427,2025-11-11,495,AirIndia,GBEF54ZRJU,INR
B2428,2025-11-25,25018,Swiggy India,S2RTT3CW37,INR
B2429,2025-10-03,987,Zomato,63KUCCO2BM,INR
B2430,2025-11-04,281,BigBasket,TWJR3FGA63,INR
B2431,2025-11-02,174,Spotify,QV0EJ46X3C,INR
B2432,2025-11-26,25013,Flipkart,NJI1KB1CSN,INR
B2433,2025-11-09,15020,Air,R3SW0P0IR8,INR
B2434,2025-10-26,10006,MakeMyTrip,3PABE9JC76,INR
B2435,2025-11-24,300,air india,N92K0PZHKP,INR
B2436,2025-11-26,10015,Google.Play,KRQLM7ENLW,INR
B2437,2025-11-09,208,APPLE STORE,XICXL499LY,INR
B2438,2025-10-05,2488,Myntra,ZTLKAQ0FKP,INR
B2439,2025-11-06,24997,IndiGo India,4205FGIYAP,INR
B2440,2025-11-14,1509,Flipkart,VZ5K0F7QPA,INR
B2441,2025-11-23,199,Netflix,CL26QLKJEV,INR
B2442,2025-11-07,4980,air india,TZLF0TBLIZ,INR
B2443,2025-11-20,24983,Spotify,WNF79HO7DW,INR
B2444,2025-11-22,1512,Netflix,TBX5MYIG90,INR
B2445,2025-11-18,14993,PaytmMall,TP6USTEJ8R,INR
B2446,2025-10-22,212,Reliance.Mart,Q5QPNVSOX1,INR
B2447,2025-11-27,1027,Zomato,5AY7LJGN14,INR
B2448,2025-10-31,9994,Air India India,GI2BXA29GW,INR
B2449,2025-10-01,4996,IndiGo,Q4HV4CA7LG,INR
B2450,2025-10-16,2506,Amazon India India,NF7ACWHB1L,INR
B2451,2025-10-08,25000,Flipkart India,JVWM1U4MK0,INR
B2452,2025-11-08,817,Ola,MKRMM6T06N,INR
B2453,2025-10-20,14998,MakeMyTrip,F24HZ2D4MN,INR
B2454,2025-10-23,25022,Swiggy,RU3NGR3VFV,INR
B2455,2025-10-02,200,Apple,6HZQJ69YSW,INR
B2456,2025-09-30,515,BookMyShow,VCGNQ5AI6M,INR
B2457,2025-11-04,14981,Swiggy,K9NPYDZTU1,INR
B2458,2025-11-09,15004,BookMyShow,DFHDX2SO5L,INR
B2459,2025-11-15,25008,BookMyShow,TWJO727OOC,INR
B2460,2025-10-21,1500,IRCTC,NQ10MSEMSC,INR
B2461,2025-10-06,9982,BigBasket India,HFXEX68NUZ,INR
B2462,2025-11-04,504,Swiggy,ZAB5YCAPRB,INR
B2463,2025-10-23,10008,indigo,WHC3DBWWWX,INR
B2464,2025-10-30,5022,PAYTM MALL,IPMIYWZ5ET,INR
B2465,2025-11-27,1008,Ola,O4LCQFLRY0,INR
B2466,2025-10-18,981,APPLE STORE,H8WARH8050,INR
B2467,2025-11-16,15021,RelianceMart,GH3KE41833,INR
B2468,2025-11-26,2481,FLIPKART,NPCJIDUWZ1,INR
B2469,2025-11-09,806,Myntra,XI0G0V0JXW,INR
B2470,2025-11-16,303,Apple.Store,DCISANJTJ5,INR
B2471,2025-11-13,25013,BookMyShow,QPFLWJEL9U,INR
B2472,2025-10-10,210,Myntra India,8ICWN878YZ,INR
B2473,2025-10-22,2487,spotify,QVNCI599CB,INR
B2474,2025-10-31,24982,IRCTC India,Y2F7BCDMY2,INR
B2475,2025-11-29,5016,MakeMyTrip,M66FZZN8MC,INR
B2476,2025-10-09,9994,Spotify India,OOLVGDSYA2,INR
B2477,2025-11-18,225,DMart,AUF03Z6G3P,INR
B2478,2025-11-28,2494,Flipkart,1AFE8IJYEC,INR
B2479,2025-11-03,2494,uber,554YLJ96DY,INR
B2480,2025-11-04,174,UBER,0ERACTOW0F,INR
B2481,2025-11-07,209,IRCTC,DFJ71HBK0E,INR
B2482,2025-11-17,789,GOOGLE PLAY,QN1IBU4VUN,INR
B2483,2025-11-20,25006,Zomato India,65WC3Q67IJ,INR
B2484,2025-11-29,24982,BookMyShow,B1MNVWMFOH,INR
B2485,2025-11-15,1004,paytm mall,PPS7GUL2VV,INR
B2486,2025-11-16,208,amazon india,MXC5V5M5IP,INR
B2487,2025-10-10,783,Apple Store India,5FI465Q2O5,INR
B2488,2025-11-17,304,AmazonIndia,8RLWJX3WCU,INR
B2489,2025-10-29,2484,Air.India,C9UMYNTS45,INR
B2490,2025-11-14,802,Google Play India,7KKXLS02QO,INR
B2491,2025-10-18,10007,Flipkart,D24RUDVDQG,INR
B2492,2025-10-13,10013,IndiGo,7X3RY1K1M1,INR
B2493,2025-11-02,15007,IndiGo India,MWW9FEQICL,INR
B2494,2025-10-18,1490,Flipkart,Y6MBQ09HOH,INR
B2495,2025-11-30,803,APPLE STORE,Z1S7OFIXI4,INR
B2496,2025-10-09,5007,Amazon India India,CSL2PRL78L,INR
B2497,2025-10-10,273,IRCTC India,U8H4662V0Y,INR
B2498,2025-10-13,24999,Air,KCK2KCLKXY,INR
B2499,2025-10-15,284,DMART,PRXTTNJB6W,INR
B2500,2025-10-01,812,Flipkart India,LS1GJM1DY8,INR
B2501,2025-10-16,4975,paytm mall,ZSFFWDSJN2,INR
B2502,2025-10-25,2496,Ola,2G3DK83M4U,INR
B2503,2025-11-08,1001,DMart,60HKW6WXE1,INR
B2504,2025-10-09,980,apple store,GUGMP11V4N,INR
B2505,2025-10-15,1472,Reliance,79PXG7NPD0,INR
B2506,2025-11-20,1526,SPOTIFY,BPDKRNH26G,INR
B2507,2025-11-01,25016,OLA,0RGV3EDMG6,INR
B2508,2025-11-13,14975,AMAZON INDIA,VGS6UGXWYC,INR
B2509,2025-11-07,1515,Zomato,VFWUULV66O,INR
B2510,2025-10-31,813,Spotify,SXQ7G4JKUT,INR
B2511,2025-10-07,9990,Flipkart India,EA69GDOJHA,INR
B2512,2025-11-02,2485,Reliance,EY75H99DW7,INR
B2513,2025-11-12,5011,spotify,6OV86YJ7H1,INR
B2514,2025-11-25,10003,AirIndia,D4AUZSVXD6,INR
B2515,2025-10-12,789,Reliance Mart India,4URBQWTDHM,INR
B2516,2025-10-20,1518,IndiGo India,X4276I0A9U,INR
B2517,2025-11-14,1018,paytm mall,BUNKXMPSYV,INR
B2518,2025-10-08,4981,IRCTC India,THWI49BWBG,INR
B2519,2025-10-09,786,Air.India,AXPH92VBDZ,INR
B2520,2025-11-15,796,Myntra,0ECSNHDEGC,INR
B2521,2025-11-21,5000,RELIANCE MART,PSL6IHHLB8,INR
B2522,2025-10-15,1020,IRCTC India,4MAUBX068B,INR
B2523,2025-11-22,15000,IRCTC India,6C9PCRI0M0,INR
B2524,2025-10-21,25008,BigBasket,9ORTXSCZL0,INR
B2525,2025-11-05,5014,Zomato,YVWVEVDU4Z,INR
B2526,2025-11-23,1014,netflix,P4AUNMOXZZ,INR
B2527,2025-11-05,310,Ola India,PW60BJWT73,INR
B2528,2025-11-15,1005,Apple,7CWRVBYMMW,INR
B2529,2025-11-26,296,indigo,4UOA1VX5R7,INR
B2530,2025-10-18,10018,IRCTC India,YQ3W471505,INR
B2531,2025-10-08,2520,flipkart,A9X009WPG5,INR
B2532,2025-10-08,489,Paytm Mall India,KE7PK4O1VZ,INR
B2533,2025-11-13,278,DMART,RPRLPS1M98,INR
B2534,2025-11-22,315,IndiGo India,0X9GFIRVUB,INR
B2535,2025-11-26,315,MakeMyTrip,0TS3WA8TMR,INR
B2536,2025-10-17,2492,Flipkart,8P7P9H7JWO,INR
B2537,2025-11-25,25014,Spotify,LNPHGU2OZW,INR
B2538,2025-11-30,25012,DMart,Z1CUVFE8VS,INR
B2539,2025-10-29,1523,BOOKMYSHOW,VNRS81HZUZ,INR
B2540,2025-11-15,1500,Spotify,WIXT8QDFDM,INR
B2541,2025-10-18,817,AirIndia,MYNZHSGYNE,INR
B2542,2025-10-31,2477,DMart,OWBYF35YP3,INR
B2543,2025-10-03,310,BigBasket,Y497EB0F0X,INR
B2544,2025-11-25,300,flipkart,EDL1H6KH0R,INR
B2545,2025-11-10,1012,AirIndia,59XEZO7NMP,INR
B2546,2025-11-25,1482,IndiGo India,1VWYB20BX0,INR
B2547,2025-11-02,311,Flipkart India,VID6ILQENO,INR
B2548,2025-11-29,304,DMart,67WD3ENATR,INR
B2549,2025-11-18,493,MakeMyTrip,VGOJ23737J,INR
B2550,2025-11-10,271,IRCTC,8ZB7SDUED9,INR
B2551,2025-11-28,15008,IRCTC,77409NZSFQ,INR
B2552,2025-10-10,1010,MakeMyTrip,MM5APKF7FS,INR
B2553,2025-10-24,25009,Air,LYX90TOXFY,INR
B2554,2025-11-09,25006,DMart,TS9CEKQRNO,INR
B2555,2025-11-28,9996,Myntra,39UTNY79MV,INR
B2556,2025-11-23,988,BigBasket,15RP688KVT,INR
B2557,2025-11-28,4981,Paytm.Mall,GF5ZURHW2L,INR
B2558,2025-10-31,791,MakeMyTrip,S5TY8X2U4Z,INR
B2559,2025-11-05,221,GooglePlay,KDHDN60QUV,INR
B2560,2025-10-31,15016,Myntra,CSL6V34DQ7,INR
B2561,2025-11-01,15025,google play,6BQ5GU64AK,INR
B2562,2025-11-20,972,uber,R5RZX9K39P,INR
B2563,2025-11-05,976,GOOGLE PLAY,2IK96EJO9Z,INR
B2564,2025-11-06,192,IndiGo India,QM5Z0U640E,INR
B2565,2025-10-01,25008,BigBasket,YHCOEEKV8N,INR
B2566,2025-11-07,5012,Spotify,3CQD9JL81B,INR
B2567,2025-11-15,519,irctc,RV8X34RA78,INR
B2568,2025-11-29,4987,flipkart,EZT3U8GQNM,INR
B2569,2025-10-07,9997,Air,EA1QA4ZHCI,INR
B2570,2025-10-08,803,apple store,GV3HSKGAF9,INR
B2571,2025-11-27,14989,BigBasket,6LJAJ1ODH9,INR
B2572,2025-10-13,2495,Apple.Store,BU2VSDUXA2,INR
B2573,2025-11-08,989,PaytmMall,OGEBEJEB4A,INR
B2574,2025-11-30,24991,flipkart,ZY21772WJ3,INR
B2575,2025-11-25,24999,AmazonIndia,L4EH5WVH44,INR
B2576,2025-11-29,1498,AppleStore,J4IF95SDLE,INR
B2577,2025-10-02,211,PAYTM MALL,7CCZDMGJGI,INR
B2578,2025-11-29,217,Zomato,G49NOR61NB,INR
B2579,2025-11-10,311,Myntra India,JZ7QKBXB3Z,INR
B2580,2025-11-17,2491,Netflix,X5G2XHUF2F,INR
B2581,2025-11-13,1001,IndiGo,4XXE26HZ0L,INR
B2582,2025-11-23,10010,Myntra,YKPGIITZT9,INR
B2583,2025-11-22,24991,Ola,MFOW5AO226,INR
B2584,2025-11-17,994,Swiggy,5PXETD34ZY,INR
B2585,2025-10-17,1489,DMart,J679D6KTES,INR
B2586,2025-10-29,9985,Spotify,LSCKF56W7R,INR
B2587,2025-10-12,190,GooglePlay,PHVZD8GEJB,INR
B2588,2025-10-13,470,Amazon India India,596P46NXAC,INR
B2589,2025-11-10,9969,BookMyShow,3X6MJ28H2K,INR
B2590,2025-11-26,1497,uber,7N3NL7HZB8,INR
B2591,2025-11-26,1024,air india,HRC6QVQF7N,INR
B2592,2025-11-30,977,NETFLIX,WWT51RIF4Q,INR
B2593,2025-10-08,15024,irctc,8EZRTCKRRH,INR
B2594,2025-10-19,507,Ola,1WIKX2ORFP,INR
B2595,2025-10-26,179,IRCTC,ZDJWDZL9ZF,INR
B2596,2025-10-01,990,Amazon.India,RKD0UDGXCG,INR
B2597,2025-10-18,5001,Netflix India,A7XVE3CBSG,INR
B2598,2025-10-23,793,UBER,F9MLVR78I6,INR
B2599,2025-10-12,992,APPLE STORE,AFCS990CVD,INR
B2600,2025-10-02,195,NETFLIX,3P66DU2YHN,INR
B2601,2025-11-24,14990,Netflix,UDWAPKY5MX,INR
B2602,2025-10-12,14997,Myntra India,CSZW2Y8QMV,INR
B2603,2025-11-10,10022,Zomato India,U50PMW5CC1,INR
B2604,2025-11-03,25005,Myntra India,C80SER33OB,INR
B2605,2025-10-20,817,Google Play India,2KAXYWF4HG,INR
B2606,2025-11-19,988,flipkart,RC4W5HW0AL,INR
B2607,2025-11-27,483,BOOKMYSHOW,GJZZIRNF95,INR
B2608,2025-10-14,5002,MakeMyTrip,3NRTBWQQHF,INR
B2609,2025-10-15,10004,ola,C8FEZ5HO7X,INR
B2610,2025-11-20,812,BigBasket,BO9N6LUMCU,INR
B2611,2025-10-02,323,GooglePlay,3VYJPOK1G7,INR
B2612,2025-11-24,25010,spotify,7Z38PNHRJD,INR
B2613,2025-10-30,285,SWIGGY,7X87QKOXY7,INR
B2614,2025-10-14,2484,RELIANCE MART,DB1WQQPIE0,INR
B2615,2025-10-06,1511,makemytrip,UHJPJHIJK0,INR
B2616,2025-11-29,14999,AmazonIndia,CSXRXR0HAP,INR
B2617,2025-11-11,1490,IRCTC,N6DLATHNGU,INR
B2618,2025-11-11,1494,Myntra,114DXRU0KJ,INR
B2619,2025-10-10,485,SPOTIFY,0DJCVC6IB9,INR
B2620,2025-10-22,15029,BigBasket India,EO1QQAGWFN,INR
B2621,2025-10-14,2506,Apple Store India,AIBSGO2M9S,INR
B2622,2025-11-05,4996,Myntra,5S61P67AXL,INR
B2623,2025-11-11,996,INDIGO,R7OF27FVO9,INR
B2624,2025-10-26,4980,Swiggy,Q0ZINX3LA4,INR
B2625,2025-10-30,1470,AppleStore,9T8FOCB6OD,INR
B2626,2025-11-13,503,irctc,V37TWUIRY8,INR
B2627,2025-10-16,15013,Air.India,ZA5RBJE7L3,INR
B2628,2025-11-13,24980,IRCTC,XTK2LSFP6Z,INR
B2629,2025-11-26,1525,Spotify,JDVQVNPLBT,INR
B2630,2025-09-30,196,Air,JTW7EF8M24,INR
B2631,2025-11-29,10003,Zomato India,W5GPD7UVMU,INR
B2632,2025-11-11,2503,NETFLIX,XAQQ5V49HB,INR
B2633,2025-10-30,199,Google.Play,1GKH04COHV,INR
B2634,2025-11-24,24984,Google Play India,MBV4DHZNEY,INR
B2635,2025-11-23,808,Flipkart,Q45FJY2T4D,INR
B2636,2025-11-28,804,Ola,SWNSHW8IXK,INR
B2637,2025-10-07,25007,FLIPKART,4NX64OO9OC,INR
B2638,2025-11-06,820,Apple,HKXQ2ONRPP,INR
B2639,2025-11-27,809,air india,RE4MSF0JI2,INR
B2640,2025-11-10,490,AmazonIndia,FVYSYL3KCI,INR
B2641,2025-10-28,809,Ola,PYOQCFDJ9E,INR
B2642,2025-11-02,10012,PaytmMall,8RD741RPWB,INR
B2643,2025-10-23,496,Apple Store India,UJ1MW8V8KN,INR
B2644,2025-11-02,25012,Amazon India India,1X1PGGCAJA,INR
B2645,2025-11-11,5004,IndiGo,KPAZ413FXG,INR
B2646,2025-10-04,14989,BookMyShow,7I5YAVHG7H,INR
B2647,2025-10-11,5001,IRCTC,FNTKSV0XDP,INR
B2648,2025-11-13,202,BOOKMYSHOW,XHMTETX64Y,INR
B2649,2025-10-26,10010,Zomato,1C6A76YUF6,INR
B2650,2025-10-31,15002,bookmyshow,FQ760CVZ4P,INR
B2651,2025-10-09,315,Myntra,BPZS6CHFBY,INR
B2652,2025-11-23,1013,Amazon.India,TEZG1DZ0Z5,INR
B2653,2025-10-29,1504,Uber,QRSS8O5P1U,INR
B2654,2025-11-26,1471,IRCTC India,7FCO9WI2H4,INR
B2655,2025-11-21,309,Google Play India,S6LZ9X6XGK,INR
B2656,2025-10-14,5018,IndiGo,YO03DY76Q9,INR
B2657,2025-11-10,197,AmazonIndia,L2XFVW4I19,INR
B2658,2025-11-09,24980,uber,BCJNZIHH6O,INR
B2659,2025-10-20,2510,BookMyShow,69FKXCWGXQ,INR
B2660,2025-11-15,2498,GOOGLE PLAY,WOLJXYXDZH,INR
B2661,2025-10-08,9987,MakeMyTrip,2L41ARI5XS,INR
B2662,2025-10-11,783,Flipkart,ZASM1S08YO,INR
B2663,2025-10-26,5016,BigBasket,93NC3EDSHK,INR
B2664,2025-10-23,1505,RELIANCE MART,L59196JEN0,INR
B2665,2025-10-09,10016,IndiGo,V3NXCUQ1IS,INR
B2666,2025-11-07,212,Paytm Mall India,2OW9ABDUYC,INR
B2667,2025-10-20,5006,MakeMyTrip India,8LCIAZT0WA,INR
B2668,2025-10-15,788,Flipkart India,5MHOU6TL19,INR
B2669,2025-11-24,1505,MAKEMYTRIP,LNWWTBJUTF,INR
B2670,2025-10-21,2483,zomato,MI141EXJXE,INR
B2671,2025-11-21,10000,netflix,HLRVTWZZ6W,INR
B2672,2025-10-05,1506,Uber,OFUT39M0C9,INR
B2673,2025-09-30,992,swiggy,8SGQ1QFSE9,INR
B2674,2025-11-23,24994,Amazon India India,Y1ULRGYADN,INR
B2675,2025-10-08,4986,BigBasket,4WDMKFUVUD,INR
B2676,2025-11-30,810,Google Play India,99UBVWSNMV,INR
B2677,2025-10-23,4989,Air.India,OOQC1J4ETT,INR
B2678,2025-11-02,981,GooglePlay,HI6L87TVUA,INR
B2679,2025-11-09,827,AmazonIndia,YK5GFMCWPK,INR
B2680,2025-11-22,15002,Myntra,HQ0R3YT24B,INR
B2681,2025-11-28,14992,Google,KW143INUL2,INR
B2682,2025-10-29,4996,APPLE STORE,Q8CKGM71QC,INR
B2683,2025-11-20,4998,BOOKMYSHOW,EC4OIQWMY8,INR
B2684,2025-11-08,287,GooglePlay,E2TQHDMVOH,INR
B2685,2025-11-19,1009,DMart,91T03OLLW0,INR
B2686,2025-10-09,1487,Ola,JWUH3WDDTA,INR
B2687,2025-10-06,9993,Zomato India,KYW4EZXA2L,INR
B2688,2025-11-27,206,Zomato,UDK53SEMCC,INR
B2689,2025-10-21,306,IRCTC,XNPU43HNLW,INR
B2690,2025-11-13,1504,amazon india,2SDE6WGT09,INR
B2691,2025-10-14,10007,Apple Store India,XKOGLWPW5E,INR
B2692,2025-10-04,1003,myntra,2Y1BXDDGC7,INR
B2693,2025-10-22,488,Netflix India,KBCRTYYN4Z,INR
B2694,2025-11-26,2479,PaytmMall,7DF9AZI2BM,INR
B2695,2025-11-02,9993,IndiGo,TY80BDDPMW,INR
B2696,2025-10-16,25003,BigBasket,6YXEHYCN8X,INR
B2697,2025-11-16,488,BIGBASKET,4H8CRW7OAL,INR
B2698,2025-11-24,190,amazon india,DS4CSH1KI6,INR
B2699,2025-10-08,10023,Reliance.Mart,N6ZCL024W6,INR
B2700,2025-10-14,285,Spotify,EI4MT6S5ES,INR
B2701,2025-11-14,4986,Flipkart,E1EVF9FEY8,INR
B2702,2025-11-11,290,Ola,WSBZUQ2R5G,INR
B2703,2025-11-09,2516,DMart,3YHKK2ZPOW,INR
B2704,2025-11-10,212,Apple Store India,3STR1AJHP9,INR
B2705,2025-10-28,1012,Netflix,LT99INGNKS,INR
B2706,2025-10-07,10000,bookmyshow,GGL5GPKR9S,INR
B2707,2025-11-18,1508,Ola India,C7NQL8FNW9,INR
B2708,2025-10-11,25011,Zomato,MZLWCTFZHK,INR
B2709,2025-10-23,483,Myntra,SYI7FUIUAN,INR
B2710,2025-10-02,311,Spotify,NZUTM11337,INR
B2711,2025-11-12,509,APPLE STORE,LB5PHZQ9QG,INR
B2712,2025-11-01,2493,MAKEMYTRIP,VZLVNCQLEE,INR
B2713,2025-11-27,2496,Uber India,YJCRHNSJ53,INR
B2714,2025-11-11,194,irctc,WLXV8LXQZR,INR
B2715,2025-10-31,294,Netflix India,ORWEKOS8Y8,INR
B2716,2025-10-12,501,Myntra India,ZYRUPVYUKX,INR
B2717,2025-11-28,4987,air india,2ART1KTFVS,INR
B2718,2025-11-03,24986,FLIPKART,RWU40RJH7Q,INR
B2719,2025-11-16,5006,GooglePlay,LHKYIA5E9J,INR
B2720,2025-10-31,310,Reliance.Mart,JA36340MZG,INR
B2721,2025-11-02,200,Amazon.India,XCZVQDV0HW,INR
B2722,2025-10-02,994,Myntra,QJKZ2L4M5Z,INR
B2723,2025-10-08,5017,IRCTC,68CF0Y19Q1,INR
B2724,2025-11-10,775,DMART,AEGOPAIV98,INR
B2725,2025-10-24,10002,IRCTC,ENWHX4ACW9,INR
B2726,2025-11-25,294,Apple Store India,4NMHV6SNEJ,INR
B2727,2025-11-11,2500,Apple Store India,NRUJWFJDR9,INR
B2728,2025-10-14,4992,Apple,S1X752T4YV,INR
B2729,2025-11-06,1002,PaytmMall,5B3QXE05FO,INR
B2730,2025-10-11,209,DMart India,FUJ50V6CTD,INR
B2731,2025-10-24,25003,google play,3MBECYWSZ8,INR
B2732,2025-10-22,811,PaytmMall,E4ELGFP18I,INR
B2733,2025-11-01,2504,Zomato,W25DOMZC38,INR
B2734,2025-11-24,313,Apple.Store,SS13HD5S7G,INR
B2735,2025-10-01,1501,Ola,HUC4VBY4TW,INR
B2736,2025-11-21,5018,IRCTC,I1A2HPDGWT,INR
B2737,2025-11-09,1497,Swiggy,B7DVLO4VIF,INR
B2738,2025-11-03,1498,indigo,F8WNTA0ZJN,INR
B2739,2025-11-13,298,Amazon,NTXY6EK12Y,INR
B2740,2025-11-02,507,Netflix,76VDKYWG52,INR
B2741,2025-11-02,310,AmazonIndia,G9II3010EX,INR
B2742,2025-10-21,9990,Spotify,STXJX7AY0W,INR
B2743,2025-11-12,296,BIGBASKET,HPWV43PK57,INR
B2744,2025-11-13,25013,DMart,EV1IRAXXPQ,INR
B2745,2025-10-05,1016,Air India India,V76X1O8QOV,INR
B2746,2025-10-06,15010,flipkart,JZ4S4A615I,INR
B2747,2025-10-11,4987,amazon india,TK2K6FU0GH,INR
B2748,2025-10-03,790,MakeMyTrip,XX3J189MC2,INR
B2749,2025-10-23,1497,Swiggy,RP2OYVUS6H,INR
B2750,2025-10-02,1010,Myntra,ALLVYV18HS,INR
B2751,2025-10-02,4983,Swiggy,AUZ2JM1JUO,INR
B2752,2025-10-09,509,MakeMyTrip,VR6BRCPCSL,INR
B2753,2025-11-19,25012,indigo,1OPPAB9I8V,INR
B2754,2025-11-10,2488,RELIANCE MART,5YO5CTC0MP,INR
B2755,2025-11-25,1491,Myntra,7SOVXOH10S,INR
B2756,2025-10-27,179,DMart,D8BZDOJVIH,INR
